#SKILL
End

#SKILL
Name         capital ships~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     513~
Minlevel     90
End

#SKILL
Name         circle~
Type         Skill
Flags        0
Target       1
Minpos       7
Rounds       8
Guild        3
Code         do_circle
Dammsg       circle~
Wearoff      !Circle!~
Teachers     515~
Minlevel     150
End

#SKILL
Name         claw~
Type         Skill
Flags        0
Target       1
Rounds       8
Guild        0
Code         spell_null
Dammsg       claw~
Wearoff      !Claw!~
Minlevel     1001
End

#SKILL
Name         climb~
Type         Skill
Flags        0
Target       1
Minpos       8
Rounds       10
Guild        4
Code         do_climb
Dammsg       climb~
Wearoff      !climb!~
Teachers     516~
Minlevel     7
End

#SKILL
Name         codebreak~
Type         Skill
Flags        524288
Minpos       8
Rounds       15
Guild        7
LP           45
Code         do_codebreak
Dammsg       ~
Wearoff      !Codebreak!~
Teachers     529~
Alignment   45
Minlevel     45
End

#SKILL
Name         counter~
Type         Skill
Flags        0
Guild        0
Code         spell_null
Dammsg       counter~
Teachers     512~
Minlevel     700
End

#SKILL
Name         createdrug~
Type         Skill
Flags        524288
Minpos       8
Rounds       12
Guild        7
LP           51
Code         do_createdrug
Dammsg       ~
Wearoff      !Createdrug!~
Teachers     529~
Alignment   51
Minlevel     1001
End

#SKILL
Name         createvoodoo~
Type         Skill
Flags        0
Minpos       5
Rounds       2
Guild        2
Code         do_createvoodoo
Dammsg       ~
Teachers     2000~
Minlevel     500
End

#SKILL
Name         detrap~
Type         Skill
Flags        0
Minpos       6
Rounds       24
Guild        4
Code         do_detrap
Dammsg       ~
Wearoff      !Detrap!~
Teachers     516~
Minlevel     32
End

#SKILL
Name         dig~
Type         Skill
Flags        0
Minpos       8
Rounds       20
Guild        4
Code         do_dig
Dammsg       ~
Teachers     516~
Minlevel     1
End

#SKILL
Name         disguise~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        4
Code         do_disguise
Dammsg       ~
Wearoff      !disguise!~
Teachers     516~
Minlevel     120
End

#SKILL
Name         dodge~
Type         Skill
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Dodge!~
Teachers     512~
Minlevel     50
End

#SKILL
Name         dominate~
Type         Skill
Flags        524288
Target       1
Minpos       8
Rounds       12
Guild        6
Code         spell_charm_person
Dammsg       ~
Teachers     518~
Minlevel     60
End

#SKILL
Name         doorbash~
Type         Skill
Flags        0
Minpos       8
Rounds       24
Guild        3
Code         do_bashdoor
Dammsg       bashdoor~
Wearoff      !Bash Door!~
Teachers     515~
Minlevel     10
End

#SKILL
Name         dropkick~
Type         Skill
Flags        0
Target       1
Minpos       7
Guild        0
Code         do_dropkick
Dammsg       drop kick~
Wearoff      !DropKick!~
Teachers     512~
Minlevel     150
End

#SKILL
Name         dual wield~
Type         Skill
Flags        0
Minpos       8
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Dual Wield!~
Teachers     512~
Minlevel     27
End

#SKILL
Name         elite_guard~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        6
Code         do_elite_guard
Dammsg       ~
Wearoff      !!~
Teachers     518~
Minlevel     130
End

#SKILL
Name         energynet~
Type         Skill
Flags        524288
Minpos       8
Rounds       12
Guild        7
LP           37
Code         spell_null
Dammsg       ~
Wearoff      !Energynet!~
Teachers     529~
Alignment   37
Minlevel     37
End

#SKILL
Name         enhanced damage~
Type         Skill
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Enhanced Damage!~
Teachers     512~
Minlevel     10
End

#SKILL
Name         fifth attack~
Type         Skill
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Fifth Attack!~
Teachers     512~
Minlevel     250
End

#SKILL
Name         firstaid~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        5
Code         do_first_aid
Dammsg       ~
Wearoff      !First Aid!~
Teachers     517~
Minlevel     1
End

#SKILL
Name         focus strength~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       20
Guild        3
Code         spell_smaug
Dammsg       ~
Wearoff      Your focused strength subsides.~
Hitvict      You tense your muscles viciously, drawing on your pure brute strength.~
Misschar     You try to draw on your hidden strength, but fail.~
Teachers     515~
Affect       'l*10' 1 '2+(l/333)' 0
Minlevel     100
End

#SKILL
Name         fourth attack~
Type         Skill
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Fourth Attack!~
Teachers     512~
Minlevel     150
End

#SKILL
Name         fry~
Type         Skill
Flags        524288
Minpos       8
Rounds       15
Guild        7
LP           49
Code         do_fry
Dammsg       ~
Wearoff      !Fry!~
Teachers     529~
Alignment   49
Minlevel     49
End

#SKILL
Name         gas~
Type         Skill
Flags        524288
Minpos       8
Rounds       15
Guild        7
LP           30
Code         do_fry
Dammsg       ~
Wearoff      !Gas!~
Teachers     529~
Alignment   31
Minlevel     30
End

#SKILL
Name         gather_intelligence~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        6
Code         spell_null
Dammsg       ~
Wearoff      !!~
Teachers     518~
Minlevel     90
End

#SKILL
Name         gemcutting~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_gemcutting
Dammsg       ~
Wearoff      !done!~
Teachers     2000~
Minlevel     50
End

#SKILL
Name         gouge~
Type         Skill
Flags        0
Minpos       7
Rounds       10
Guild        0
Code         do_gouge
Dammsg       gouge~
Wearoff      !Gouge!~
Teachers     512~
Minlevel     30
End

#SKILL
Name         grenades~
Type         Skill
Flags        0
Minpos       5
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     512~
Minlevel     61
End

#SKILL
Name         hack~
Type         Skill
Flags        524288
Minpos       8
Rounds       15
Guild        7
LP           25
Code         do_hack
Dammsg       ~
Wearoff      !Hack!~
Teachers     529~
Alignment   25
Minlevel     25
End

#SKILL
Name         harden~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       20
Guild        3
Code         spell_smaug
Dammsg       ~
Wearoff      Your steeled muscles soften, leaving you more vulnerable.~
Hitvict      You steel your muscles, hardening your body into an impenetrable shell.~
Misschar     You attempt to harden your muscles for defense and fail.~
Teachers     515~
Affect       'l*7' 17 '-(l/5)' 0
Minlevel     250
End

#SKILL
Name         heavyenergy~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     513~
Minlevel     50
End

#SKILL
Name         heightened accuracy~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       20
Guild        3
Code         spell_smaug
Dammsg       ~
Wearoff      Your mind clouds and your accuracy fades.~
Hitvict      You clear your mind, enabling you to more swiftly strike your foe.~
Misschar     You try to increase your accuracy, but can't seem to clear your mind.~
Teachers     515~
Affect       'l*10' 18 '2+(l/11)' 0
Minlevel     85
End

#SKILL
Name         hide~
Type         Skill
Flags        0
Target       3
Minpos       5
Rounds       12
Guild        4
Code         spell_smaug
Dammsg       ~
Wearoff      You are no longer hidden.~
Hitvict      You conceal yourself in the shadows.~
Misschar     You attempt to hide yourself in the shadows, but fail.~
Teachers     516~
Affect       'l*23' 26 'hide' 65536
Minlevel     160
End

#SKILL
Name         hijack~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        4
Code         do_hijack
Dammsg       ~
Wearoff      !Hijack!~
Teachers     516~
Minlevel     250
End

#SKILL
Name         hitall~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        0
Code         do_hitall
Dammsg       hit~
Wearoff      !HitAll!~
Teachers     512~
Minlevel     155
End

#SKILL
Name         hyper elbow~
Type         Skill
Flags        4096
Guild        0
Code         spell_smaug
Dammsg       ~
Combo        LRL~
Minlevel     1001
End

#SKILL
Name         inner strength~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       20
Guild        3
Code         spell_smaug
Dammsg       ~
Wearoff      You lose your focus and open yourself to impact.~
Hitvict      You buckle down, readying yourself for any force.~
Misschar     You try to brace yourself, but can't get your footing.~
Teachers     515~
Affect       'l*10' 13 'l*10' 0
Affect       'l*10' 5 '2+(l/333)' 0
Minlevel     300
End

#SKILL
Name         jail~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        6
Code         do_jail
Dammsg       ~
Wearoff      !!~
Teachers     518~
Minlevel     10
End

#SKILL
Name         kick~
Type         Skill
Flags        0
Target       1
Minpos       7
Rounds       8
Guild        0
Code         do_kick
Dammsg       kick~
Wearoff      !Kick!~
Teachers     512~
Minlevel     6
End

#SKILL
Name         landcombat~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     0~
Minlevel     15
End

#SKILL
Name         lightenergy~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     513~
Minlevel     25
End

#SKILL
Name         limber~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       20
Guild        3
Code         spell_smaug
Dammsg       ~
Wearoff      Your muscles tense up, as you lose your swift movement.~
Hitchar      You relax your muscles, becoming limber and agile.~
Hitvict      You relax your muscles, becoming limber and more agile.~
Misschar     You fail to loosen your muscles further.~
Teachers     515~
Affect       'l*10' 2 '2+(l/333)' 0
Minlevel     90
End

#SKILL
Name         lore~
Type         Skill
Flags        524288
Minpos       8
Rounds       12
Guild        7
LP           20
Code         do_lore
Dammsg       ~
Wearoff      !Lore!~
Teachers     529~
Alignment   10
Minlevel     20
End

#SKILL
Name         mace~
Type         Skill
Flags        0
Minpos       5
Guild        7
LP           44
Code         do_mace
Dammsg       ~
Wearoff      !Mace!~
Teachers     529~
Alignment   44
Minlevel     44
End

#SKILL
Name         makearmor~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makearmor
Dammsg       ~
Wearoff      !done!~
Teachers     2000~
Minlevel     70
End

#SKILL
Name         makeblade~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makeblade
Dammsg       ~
Wearoff      !done!~
Teachers     2000~
Minlevel     1007
End

#SKILL
Name         makeblaster~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makeblaster
Dammsg       ~
Wearoff      !done!~
Teachers     2000~
Minlevel     95
End

#SKILL
Name         makecamera~
Type         Skill
Flags        0
Minpos       5
Guild        7
LP           3
Code         do_makecamera
Dammsg       ~
Wearoff      !done!~
Teachers     529~
Alignment   3
Minlevel     3
End

#SKILL
Name         makecomlink~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makecomlink
Dammsg       ~
Wearoff      !done!~
Teachers     2000~
Minlevel     5
End

#SKILL
Name         makecontainer~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makecontainer
Dammsg       ~
Wearoff      !done!~
Teachers     2000~
Minlevel     1
End

#SKILL
Name         makeflashlight~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makelight
Dammsg       ~
Wearoff      !done!~
Teachers     2000~
Minlevel     10
End

#SKILL
Name         makegrenade~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makegrenade
Dammsg       ~
Wearoff      !done!~
Teachers     2000~
Minlevel     95
End

#SKILL
Name         makejewelry~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makejewelry
Dammsg       ~
Wearoff      !done!~
Teachers     2000~
Minlevel     80
End

#SKILL
Name         makelandmine~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makelandmine
Dammsg       ~
Wearoff      !done!~
Teachers     2000~
Minlevel     90
End

#SKILL
Name         makeshield~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makeshield
Dammsg       ~
Wearoff      !done!~
Teachers     2000~
Minlevel     60
End

#SKILL
Name         makesweapon~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         do_makesweapon
Dammsg       ~
Wearoff      !done!~
Teachers     513~
Minlevel     200
End

#SKILL
Name         mass_propeganda~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        5
Code         do_mass_propeganda
Dammsg       ~
Wearoff      !!~
Teachers     517~
Minlevel     200
End

#SKILL
Name         meddle~
Type         Skill
Flags        0
Guild        7
LP           10
Code         do_meddle
Dammsg       ~
Teachers     529~
Alignment   10
Minlevel     10
End

#SKILL
Name         meditate~
Type         Skill
Flags        12582912
Target       3
Minpos       5
Rounds       25
Guild        8
Code         spell_smaug
Dammsg       ~
Hitvict      You meditate peacefully, tuning yourself to the Force.~
Missvict     You spend several minutes in deep concentration, but fail to find the Force.~
Teachers     50 605~
Affect       '' 12 'l' -1
Minlevel     2
End

#SKILL
Name         meleeweapons~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     513~
Minlevel     30
End

#SKILL
Name         midships~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     513~
Minlevel     50
End

#SKILL
Name         mine~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        0
Code         do_mine
Dammsg       ~
Wearoff      !mine!~
Teachers     512~
Minlevel     90
End

#SKILL
Name         missileweapons~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     513~
Minlevel     10
End

#SKILL
Name         mobilesuits~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     513~
Minlevel     1
End

#SKILL
Name         mount~
Type         Skill
Flags        0
Minpos       8
Rounds       10
Guild        0
Code         do_mount
Dammsg       ~
Wearoff      !Search!~
Teachers     512~
Minlevel     7
End

#SKILL
Name         navigation~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     513~
Minlevel     1
End

#SKILL
Name         nightvision~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       5
Guild        7
LP           1
Code         spell_smaug
Dammsg       ~
Wearoff      Your keen night sight dissipates.~
Hitvict      You adjust your eyes sharply to see in the darkness.~
Misschar     You try to adjust your eyes to see in the dark, but only get a headache...~
Teachers     529~
Affect       'l*23' 26 'infrared' 512
Minlevel     1
End

#SKILL
Name         offhand~
Type         Skill
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Offhand!~
Teachers     0~
Minlevel     50
End

#SKILL
Name         parry~
Type         Skill
Flags        0
Minpos       7
Guild        8
Code         spell_null
Dammsg       ~
Wearoff      !Parry!~
Teachers     50~
Minlevel     25
End

#SKILL
Name         pdart~
Type         Skill
Flags        524288
Minpos       8
Rounds       12
Guild        7
LP           33
Code         spell_null
Dammsg       ~
Wearoff      !Pdart!~
Teachers     529~
Alignment   33
Minlevel     33
End

#SKILL
Name         pdust~
Type         Skill
Flags        0
Minpos       5
Guild        7
LP           40
Code         do_pdust
Dammsg       ~
Wearoff      You feel less ill.~
Teachers     529~
Minlevel     40
End

#SKILL
Name         peek~
Type         Skill
Flags        0
Minpos       8
Guild        4
Code         spell_null
Dammsg       ~
Wearoff      !Peek!~
Teachers     516~
Minlevel     150
End

#SKILL
Name         phase~
Type         Skill
Flags        524288
Minpos       8
Rounds       15
Guild        7
LP           50
Code         do_phase
Dammsg       ~
Wearoff      !Phase!~
Teachers     529~
Alignment   50
Minlevel     50
End

#SKILL
Name         pick lock~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        4
Code         do_pick
Dammsg       ~
Wearoff      !Pick!~
Teachers     516~
Minlevel     40
End

#SKILL
Name         pick ship lock~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        4
Code         do_pickshiplock
Dammsg       ~
Wearoff      !Pickshiplock!~
Teachers     516~
Minlevel     200
End

#SKILL
Name         poison weapon~
Type         Skill
Flags        0
Target       4
Minpos       8
Rounds       12
Guild        3
Code         do_poison_weapon
Dammsg       poisonous concoction~
Wearoff      !Poison Weapon!~
Teachers     515~
Minlevel     30
End

#SKILL
Name         post guard~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        6
Code         do_postguard
Dammsg       ~
Wearoff      !post guard!~
Teachers     518~
Minlevel     50
End

#SKILL
Name         propeganda~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        5
Code         do_propeganda
Dammsg       ~
Wearoff      !!~
Teachers     517~
Minlevel     50
End

#SKILL
Name         punch~
Type         Skill
Flags        0
Target       1
Minpos       7
Rounds       8
Guild        0
Code         do_punch
Dammsg       punch~
Wearoff      !Punch!~
Teachers     512~
Minlevel     30
End

#SKILL
Name         reinforcements~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        6
Code         do_reinforcements
Dammsg       ~
Wearoff      !reinforcements!~
Teachers     518~
Minlevel     115
End

#SKILL
Name         rescue~
Type         Skill
Flags        0
Minpos       7
Rounds       12
Guild        0
Code         do_rescue
Dammsg       ~
Wearoff      !Rescue!~
Teachers     512~
Minlevel     8
End

#SKILL
Name         rub~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        3
Code         do_rub
Dammsg       ~
Wearoff      !Rub!~
Teachers     515~
Minlevel     150
End

#SKILL
Name         rush~
Type         Skill
Flags        0
Minpos       7
Rounds       10
Guild        0
Code         do_rush
Dammsg       rush~
Wearoff      !Rush!~
Teachers     512~
Minlevel     600
End

#SKILL
Name         sabotage~
Type         Skill
Flags        0
Minpos       8
Rounds       15
Guild        7
LP           18
Code         do_sabotage
Dammsg       ~
Wearoff      !Sabotage!~
Teachers     529~
Alignment   18
Minlevel     18
End

#SKILL
Name         scan~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        0
Code         do_scan
Dammsg       ~
Wearoff      !Scan!~
Teachers     512~
Minlevel     1
End

#SKILL
Name         scribe~
Type         Skill
Flags        0
Target       4
Minpos       8
Rounds       12
Code         do_scribe
Dammsg       ~
Wearoff      !Scribe!~
Minlevel     1001
End

#SKILL
Name         search~
Type         Skill
Flags        0
Minpos       8
Rounds       20
Guild        4
Code         do_search
Dammsg       ~
Wearoff      !Search!~
Teachers     516~
Minlevel     3
End

#SKILL
Name         second attack~
Type         Skill
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Second Attack!~
Teachers     512~
Minlevel     45
End

#SKILL
Name         seduce~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        5
Code         do_seduce
Dammsg       ~
Wearoff      !!~
Teachers     517~
Minlevel     65
End

#SKILL
Name         see masking~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       20
Guild        3
Code         spell_smaug
Dammsg       ~
Wearoff      Your senses dull as you can no longer detect the unseen.~
Hitvict      You focus your senses in an effort to detect the unseen.~
Misschar     You fail to become aware of the unseen things around you.~
Teachers     515~
Affect       'l*5' 26 'detect invis' 8
Minlevel     60
End

#SKILL
Name         sharpen~
Type         Skill
Flags        0
Target       4
Minpos       5
Guild        3
Code         do_sharpen
Dammsg       ~
Wearoff      !done!~
Teachers     515~
Minlevel     350
End

#SKILL
Name         ship maintenance~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     2000~
Minlevel     25
End

#SKILL
Name         ship systems~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     513~
Minlevel     1
End

#SKILL
Name         slip~
Type         Skill
Flags        524288
Minpos       8
Rounds       15
Guild        7
LP           25
Code         do_slip
Dammsg       ~
Wearoff      !Slip!~
Teachers     529~
Alignment   25
Minlevel     25
End

#SKILL
Name         smalltalk~
Type         Skill
Flags        0
Minpos       8
Rounds       15
Guild        5
Code         do_smalltalk
Dammsg       ~
Wearoff      !!~
Teachers     517~
Minlevel     1
End

#SKILL
Name         sneak~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       1
Guild        4
Code         spell_smaug
Dammsg       ~
Wearoff      Your steps become less quiet, betraying your movements to others.~
Hitvict      You attempt to move silently through the shadows.~
Misschar     You attempt to silence your steps, but fail.~
Teachers     516~
Affect       'l*23' 26 'sneak' 32768
Minlevel     50
End

#SKILL
Name         snipe~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        0
Code         do_snipe
Dammsg       ~
Wearoff      !snipe!~
Teachers     512~
Minlevel     2
End

#SKILL
Name         space combat 1~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     513~
Minlevel     40
End

#SKILL
Name         space combat 2~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     513~
Minlevel     95
End

#SKILL
Name         space combat 3~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     513~
Minlevel     150
End

#SKILL
Name         spacemines~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         do_spacemine
Dammsg       ~
Wearoff      !done!~
Teachers     0~
Minlevel     350
End

#SKILL
Name         special_forces~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        6
Code         spell_null
Dammsg       ~
Wearoff      !!~
Teachers     518~
Minlevel     175
End

#SKILL
Name         spice refining~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     2000~
Minlevel     50
End

#SKILL
Name         stalk~
Type         Skill
Flags        0
Minpos       8
Guild        3
Code         do_stalk
Dammsg       ~
Wearoff      !Stalk!~
Teachers     515~
Minlevel     25
End

#SKILL
Name         steal~
Type         Skill
Flags        0
Minpos       8
Rounds       24
Guild        4
Code         do_steal
Dammsg       ~
Wearoff      !Steal!~
Teachers     516~
Minlevel     20
End

#SKILL
Name         strangle~
Type         Skill
Flags        0
Target       1
Minpos       7
Rounds       8
Guild        3
Code         do_strangle
Dammsg       strangle~
Wearoff      !Strangle!~
Teachers     0~
Minlevel     151
End

#SKILL
Name         stun~
Type         Skill
Flags        0
Target       1
Minpos       7
Rounds       8
Code         do_punch
Dammsg       stun~
Wearoff      You regain consciousness.~
Teachers     32012 32011 412~
Minlevel     1005
End

#SKILL
Name         third attack~
Type         Skill
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Third Attack!~
Teachers     512~
Minlevel     95
End

#SKILL
Name         track~
Type         Skill
Flags        0
Minpos       8
Guild        3
Code         do_track
Dammsg       ~
Wearoff      !Track!~
Teachers     515~
Minlevel     1
End

#SKILL
Name         tractor beams~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     513~
Minlevel     35
End

#SKILL
Name         trance~
Type         Skill
Flags        12582912
Target       3
Minpos       5
Rounds       32
Guild        8
Code         spell_smaug
Dammsg       ~
Wearoff      !TRANCE!~
Hitvict      You enter a peaceful trance, tuning yourself to the Force.~
Missvict     You spend several minutes in a deep trance, but fail to find the Force.~
Teachers     50 605~
Affect       '' 12 '75' -1
Minlevel     60
End

#SKILL
Name         transform~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     513~
Minlevel     130
End

#SKILL
Name         trap~
Type         Skill
Flags        524288
Minpos       8
Rounds       12
Guild        7
LP           30
Code         do_trap
Dammsg       ~
Wearoff      !Trap!~
Teachers     529~
Alignment   30
Minlevel     30
End

#SKILL
Name         weapon systems~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     513~
Minlevel     1
End

#SKILL
Name         zerosystem~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     513~
Minlevel     500
End

#SKILL
Name         bludgeons~
Type         Weapon
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Bludgeons!~
Minlevel     1001
End

#SKILL
Name         bow and arrows~
Type         Weapon
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Teachers     512~
Minlevel     4
End

#SKILL
Name         firearms~
Type         Weapon
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Firearms!~
Teachers     512~
Minlevel     2
End

#SKILL
Name         flexible arms~
Type         Weapon
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Flexible Arms!~
Minlevel     1001
End

#SKILL
Name         spears~
Type         Weapon
Flags        0
Guild        0
Code         spell_null
Dammsg       ~
Teachers     512~
Minlevel     3
End

#SKILL
Name         swords~
Type         Weapon
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Swords!~
Teachers     512~
Minlevel     1
End

#SKILL
Name         talonous arms~
Type         Weapon
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Talonous Arms!~
Minlevel     101
End

#SKILL
Name         common~
Type         Tongue
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Common!~
Minlevel     1
End

#SKILL
Name         sprint~
Type         Skill
Flags        0
Guild        4
Code         do_sprint
Dammsg       !Sprint!~
Minlevel     100
Teachers     516~
End

#END
